,GEO_ID,NAME,tot_poverty,pov_18_64,pov_65_up,pov_150,pov_18_up
255,0500000US19169,"Story County, Iowa",86645,59436,11241,22406,70677
256,0500000US19193,"Woodbury County, Iowa",99863,58184,15382,23468,73566
257,0500000US20015,"Butler County, Kansas",63783,37355,9698,10550,47053
258,0500000US20045,"Douglas County, Kansas",113654,77125,14930,26983,92055
259,0500000US20091,"Johnson County, Kansas",590890,364002,83946,57829,447948
260,0500000US20103,"Leavenworth County, Kansas",75689,44642,11614,13657,56256
261,0500000US20161,"Riley County, Kansas",63368,45317,6682,22624,51999
262,0500000US20173,"Sedgwick County, Kansas",506817,304449,72550,117267,376999
263,0500000US20177,"Shawnee County, Kansas",172811,100539,31498,38896,132037
264,0500000US20209,"Wyandotte County, Kansas",163023,98194,19946,54023,118140
265,0500000US21015,"Boone County, Kentucky",129864,79983,17076,13447,97059
266,0500000US21029,"Bullitt County, Kentucky",79894,50411,13021,15417,63432
267,0500000US21037,"Campbell County, Kentucky",89418,55912,14408,19125,70320
268,0500000US21047,"Christian County, Kentucky",64280,37362,8314,21730,45676
269,0500000US21059,"Daviess County, Kentucky",98628,57573,16545,26975,74118
270,0500000US21067,"Fayette County, Kentucky",310981,203017,41963,68903,244980
271,0500000US21093,"Hardin County, Kentucky",106895,65268,15509,25484,80777
272,0500000US21111,"Jefferson County, Kentucky",751545,465779,120828,177260,586607
273,0500000US21117,"Kenton County, Kentucky",163327,101493,23455,30130,124948
274,0500000US21145,"McCracken County, Kentucky",63718,36984,12940,14801,49924
275,0500000US21151,"Madison County, Kentucky",86301,55771,12331,21493,68102
276,0500000US21185,"Oldham County, Kentucky",63086,37777,8314,6309,46091
277,0500000US21227,"Warren County, Kentucky",122943,77397,16743,34245,94140
278,0500000US22005,"Ascension Parish, Louisiana",123465,76615,13995,21269,90610
279,0500000US22015,"Bossier Parish, Louisiana",125524,76906,17028,33960,93934
280,0500000US22017,"Caddo Parish, Louisiana",237840,141799,39446,80488,181245
281,0500000US22019,"Calcasieu Parish, Louisiana",200157,120370,29702,50645,150072
282,0500000US22033,"East Baton Rouge Parish, Louisiana",431849,271114,61472,116182,332586
283,0500000US22045,"Iberia Parish, Louisiana",69861,41920,10142,23452,52062
284,0500000US22051,"Jefferson Parish, Louisiana",430094,263214,72691,113571,335905
285,0500000US22055,"Lafayette Parish, Louisiana",237706,149670,30949,55823,180619
286,0500000US22057,"Lafourche Parish, Louisiana",96289,58264,15161,25949,73425
287,0500000US22063,"Livingston Parish, Louisiana",137806,84331,18611,24419,102942
288,0500000US22071,"Orleans Parish, Louisiana",374022,241187,56246,136064,297433
289,0500000US22073,"Ouachita Parish, Louisiana",147023,86440,22059,47950,108499
290,0500000US22079,"Rapides Parish, Louisiana",126219,75269,20226,36038,95495
291,0500000US22097,"St. Landry Parish, Louisiana",81349,46945,12539,36359,59484
292,0500000US22103,"St. Tammany Parish, Louisiana",255974,151404,43078,54125,194482
293,0500000US22105,"Tangipahoa Parish, Louisiana",130144,79173,18525,41457,97698
294,0500000US22109,"Terrebonne Parish, Louisiana",109489,65504,16224,26273,81728
295,0500000US23001,"Androscoggin County, Maine",104252,64325,18360,22865,82685
296,0500000US23003,"Aroostook County, Maine",65029,37985,15320,19833,53305
297,0500000US23005,"Cumberland County, Maine",286082,180046,52385,35852,232431
298,0500000US23011,"Kennebec County, Maine",118601,72224,23756,24255,95980
299,0500000US23019,"Penobscot County, Maine",144946,92126,26777,34255,118903
300,0500000US23031,"York County, Maine",201870,123629,41569,29948,165198
301,0500000US24001,"Allegany County, Maryland",62081,37047,13259,17541,50306
302,0500000US24003,"Anne Arundel County, Maryland",559510,349526,83234,60246,432760
303,0500000US24005,"Baltimore County, Maryland",808289,495209,137895,123742,633104
304,0500000US24009,"Calvert County, Maryland",91250,56956,13324,6762,70280
305,0500000US24013,"Carroll County, Maryland",165024,102010,26663,17669,128673
306,0500000US24015,"Cecil County, Maryland",101507,62919,15912,17334,78831
307,0500000US24017,"Charles County, Maryland",159465,101881,19667,15714,121548
308,0500000US24021,"Frederick County, Maryland",250708,156405,36053,27243,192458
309,0500000US24025,"Harford County, Maryland",252208,155134,41383,29184,196517
310,0500000US24027,"Howard County, Maryland",320987,198659,44250,28115,242909
311,0500000US24031,"Montgomery County, Maryland",1042883,642419,159700,126371,802119
312,0500000US24033,"Prince George's County, Maryland",887311,571817,118135,124128,689952
313,0500000US24037,"St. Mary's County, Maryland",109795,68445,14360,14769,82805
314,0500000US24043,"Washington County, Maryland",141861,84000,25439,28246,109439
315,0500000US24045,"Wicomico County, Maryland",99407,60856,15909,23932,76765
316,0500000US24510,"Baltimore city, Maryland",580628,378132,81609,166236,459741
317,0500000US25001,"Barnstable County, Massachusetts",210328,114960,64069,28838,179029
318,0500000US25003,"Berkshire County, Massachusetts",119676,71050,28280,20398,99330
319,0500000US25005,"Bristol County, Massachusetts",549525,343529,91828,99020,435357
320,0500000US25009,"Essex County, Massachusetts",774049,477108,130763,130429,607871
321,0500000US25011,"Franklin County, Massachusetts",69379,42325,15030,12301,57355
322,0500000US25013,"Hampden County, Massachusetts",456515,280787,75945,121109,356732
323,0500000US25015,"Hampshire County, Massachusetts",138177,87759,27424,22482,115183
324,0500000US25017,"Middlesex County, Massachusetts",1560058,1004705,239621,182691,1244326
325,0500000US25021,"Norfolk County, Massachusetts",685819,425533,115145,69382,540678
326,0500000US25023,"Plymouth County, Massachusetts",505958,307222,90476,53926,397698
327,0500000US25025,"Suffolk County, Massachusetts",763888,538499,94343,191153,632842
328,0500000US25027,"Worcester County, Massachusetts",803261,506878,124906,121332,631784
329,0500000US26005,"Allegan County, Michigan",115591,68891,19103,23137,87994
330,0500000US26017,"Bay County, Michigan",102858,61778,20205,23992,81983
331,0500000US26021,"Berrien County, Michigan",151150,88628,29892,41414,118520
332,0500000US26025,"Calhoun County, Michigan",130678,77676,23207,34405,100883
333,0500000US26037,"Clinton County, Michigan",78372,47627,13479,11406,61106
334,0500000US26045,"Eaton County, Michigan",107667,65945,19937,15768,85882
335,0500000US26049,"Genesee County, Michigan",402235,242243,70162,113210,312405
336,0500000US26055,"Grand Traverse County, Michigan",90733,54687,17971,16718,72658
337,0500000US26065,"Ingham County, Michigan",273994,178151,39227,75467,217378
338,0500000US26073,"Isabella County, Michigan",64251,43880,8837,22389,52717
339,0500000US26075,"Jackson County, Michigan",148980,88501,27648,35043,116149
340,0500000US26077,"Kalamazoo County, Michigan",256825,161411,39084,58089,200495
341,0500000US26081,"Kent County, Michigan",643308,400608,87333,128893,487941
342,0500000US26087,"Lapeer County, Michigan",86003,52730,15535,15508,68265
343,0500000US26091,"Lenawee County, Michigan",93503,55597,17543,17931,73140
344,0500000US26093,"Livingston County, Michigan",189141,116650,32723,15460,149373
345,0500000US26099,"Macomb County, Michigan",866227,538948,145690,160034,684638
346,0500000US26103,"Marquette County, Michigan",63146,38822,12361,14561,51183
347,0500000US26111,"Midland County, Michigan",81952,48706,15233,17248,63939
348,0500000US26115,"Monroe County, Michigan",149045,90464,27021,26098,117485
349,0500000US26121,"Muskegon County, Michigan",165624,98917,28454,45816,127371
350,0500000US26125,"Oakland County, Michigan",1248637,778302,208079,165066,986381
351,0500000US26139,"Ottawa County, Michigan",280965,169874,42616,34310,212490
352,0500000US26145,"Saginaw County, Michigan",184490,109171,35710,46247,144881
353,0500000US26147,"St. Clair County, Michigan",156928,95607,29347,34408,124954
354,0500000US26155,"Shiawassee County, Michigan",67205,40663,12315,12374,52978
355,0500000US26159,"Van Buren County, Michigan",74544,43851,13746,16508,57597
356,0500000US26161,"Washtenaw County, Michigan",351671,233047,50706,76213,283753
357,0500000US26163,"Wayne County, Michigan",1733848,1061032,263878,548437,1324910
358,0500000US27003,"Anoka County, Minnesota",350619,218345,48984,34467,267329
359,0500000US27013,"Blue Earth County, Minnesota",64231,42046,8929,17719,50975
360,0500000US27019,"Carver County, Minnesota",102743,62567,12521,5937,75088
361,0500000US27037,"Dakota County, Minnesota",422300,262231,58083,45060,320314
362,0500000US27053,"Hennepin County, Minnesota",1238710,794587,171521,204629,966108
363,0500000US27109,"Olmsted County, Minnesota",154128,92971,23321,20748,116292
364,0500000US27123,"Ramsey County, Minnesota",535746,333204,76691,114515,409895
365,0500000US27131,"Rice County, Minnesota",58161,33695,9882,10557,43577
366,0500000US27137,"St. Louis County, Minnesota",191821,118247,36832,43828,155079
367,0500000US27139,"Scott County, Minnesota",145061,90149,15526,15187,105675
368,0500000US27141,"Sherburne County, Minnesota",93818,58602,10213,11403,68815
369,0500000US27145,"Stearns County, Minnesota",152934,93262,23193,35293,116455
370,0500000US27163,"Washington County, Minnesota",255266,154534,38069,20306,192603
371,0500000US27171,"Wright County, Minnesota",134110,80926,16814,11545,97740
372,0500000US28033,"DeSoto County, Mississippi",179872,111805,22742,27753,134547
373,0500000US28035,"Forrest County, Mississippi",71314,43838,10066,29263,53904
374,0500000US28047,"Harrison County, Mississippi",201203,121978,30294,61850,152272
375,0500000US28049,"Hinds County, Mississippi",227876,139657,32728,72121,172385
376,0500000US28059,"Jackson County, Mississippi",142048,86190,22353,39996,108543
377,0500000US28067,"Jones County, Mississippi",66816,38409,11506,16820,49915
378,0500000US28075,"Lauderdale County, Mississippi",72141,41935,12592,28088,54527
379,0500000US28081,"Lee County, Mississippi",84293,52118,11498,18486,63616
380,0500000US28089,"Madison County, Mississippi",104067,64127,13585,13768,77712
381,0500000US28121,"Rankin County, Mississippi",148000,90206,22350,22144,112556
382,0500000US29019,"Boone County, Missouri",170672,114225,21166,42232,135391
383,0500000US29021,"Buchanan County, Missouri",84848,51118,14438,23030,65556
384,0500000US29031,"Cape Girardeau County, Missouri",75547,46474,12347,18555,58821
385,0500000US29037,"Cass County, Missouri",103702,61523,17524,12662,79047
386,0500000US29043,"Christian County, Missouri",85362,50262,13171,15900,63433
387,0500000US29047,"Clay County, Missouri",243374,150660,34126,35309,184786
388,0500000US29051,"Cole County, Missouri",72113,42701,12387,10298,55088
389,0500000US29071,"Franklin County, Missouri",102304,61381,17628,16301,79009
390,0500000US29077,"Greene County, Missouri",279887,173981,46788,77210,220769
391,0500000US29095,"Jackson County, Missouri",687991,425276,101152,152960,526428
392,0500000US29097,"Jasper County, Missouri",118336,70445,18342,35523,88787
393,0500000US29099,"Jefferson County, Missouri",221639,138194,32772,28712,170966
394,0500000US29165,"Platte County, Missouri",102388,63237,14909,12532,78146
395,0500000US29183,"St. Charles County, Missouri",391214,241003,58425,38850,299428
396,0500000US29187,"St. Francois County, Missouri",59266,35732,10274,14737,46006
397,0500000US29189,"St. Louis County, Missouri",976829,586578,173608,161867,760186
398,0500000US29510,"St. Louis city, Missouri",294353,197303,40453,95782,237756
399,0500000US30013,"Cascade County, Montana",79634,47418,14603,18659,62021
400,0500000US30029,"Flathead County, Montana",101399,59433,19587,25954,79020
401,0500000US30031,"Gallatin County, Montana",108058,71226,14225,19422,85451
402,0500000US30049,"Lewis and Clark County, Montana",67181,40008,12414,11231,52422
403,0500000US30063,"Missoula County, Montana",115701,76196,18035,22662,94231
404,0500000US30111,"Yellowstone County, Montana",157012,93557,26314,28938,119871
405,0500000US31055,"Douglas County, Nebraska",553663,339860,71525,102844,411385
406,0500000US31109,"Lancaster County, Nebraska",303520,189444,43549,62521,232993
407,0500000US31153,"Sarpy County, Nebraska",182891,111284,21553,21682,132837
408,0500000US32003,"Clark County, Nevada",2205026,1369952,326001,519656,1695953
409,0500000US32031,"Washoe County, Nevada",459808,285144,75629,80143,360773
410,0500000US33005,"Cheshire County, New Hampshire",71902,43785,14661,13645,58446
411,0500000US33009,"Grafton County, New Hampshire",83453,51518,17951,12495,69469
412,0500000US33011,"Hillsborough County, New Hampshire",406805,261662,61990,52160,323652
413,0500000US33013,"Merrimack County, New Hampshire",144478,88903,27496,16141,116399
414,0500000US33015,"Rockingham County, New Hampshire",306113,192747,54162,27906,246909
415,0500000US33017,"Strafford County, New Hampshire",119753,77886,18778,18910,96664
416,0500000US34001,"Atlantic County, New Jersey",259787,158336,46041,56089,204377
417,0500000US34003,"Bergen County, New Jersey",927422,572115,157334,101835,729449
418,0500000US34005,"Burlington County, New Jersey",433361,268830,73108,47573,341938
419,0500000US34007,"Camden County, New Jersey",500064,310472,76640,107414,387112
420,0500000US34009,"Cape May County, New Jersey",90737,52833,23214,15722,76047
421,0500000US34011,"Cumberland County, New Jersey",139439,82404,22133,39814,104537
422,0500000US34013,"Essex County, New Jersey",779167,488321,104561,184871,592882
423,0500000US34015,"Gloucester County, New Jersey",287445,178869,45911,33986,224780
424,0500000US34017,"Hudson County, New Jersey",668092,453038,78050,153238,531088
425,0500000US34019,"Hunterdon County, New Jersey",120990,74446,23033,11207,97479
426,0500000US34021,"Mercer County, New Jersey",355087,222696,54104,60968,276800
427,0500000US34023,"Middlesex County, New Jersey",800115,499523,121681,106492,621204
428,0500000US34025,"Monmouth County, New Jersey",615667,377950,107072,64534,485022
429,0500000US34027,"Morris County, New Jersey",485909,301426,81696,36312,383122
430,0500000US34029,"Ocean County, New Jersey",594629,318835,133436,98019,452271
431,0500000US34031,"Passaic County, New Jersey",496838,306432,71233,111304,377665
432,0500000US34033,"Salem County, New Jersey",61071,36709,11232,13850,47941
433,0500000US34035,"Somerset County, New Jersey",327508,206052,50057,25061,256109
434,0500000US34037,"Sussex County, New Jersey",139077,88502,23066,11927,111568
435,0500000US34039,"Union County, New Jersey",552604,344461,78443,80531,422904
436,0500000US34041,"Warren County, New Jersey",104295,64886,18727,11331,83613
437,0500000US35001,"Bernalillo County, New Mexico",669362,415526,109679,179882,525205
438,0500000US35005,"Chaves County, New Mexico",62731,36008,10561,20065,46569
439,0500000US35013,"Doña Ana County, New Mexico",211752,125751,34404,84928,160155
440,0500000US35025,"Lea County, New Mexico",66912,38817,7619,19556,46436
441,0500000US35031,"McKinley County, New Mexico",71818,41919,9145,35966,51064
442,0500000US35035,"Otero County, New Mexico",62765,36996,10430,18002,47426
443,0500000US35043,"Sandoval County, New Mexico",142955,85326,25553,30607,110879
444,0500000US35045,"San Juan County, New Mexico",122966,72002,18785,44714,90787
445,0500000US35049,"Santa Fe County, New Mexico",147907,84914,36387,33699,121301
446,0500000US35061,"Valencia County, New Mexico",74664,43597,13590,21768,57187
447,0500000US36001,"Albany County, New York",291334,185989,49660,51671,235649
448,0500000US36005,"Bronx County, New York",1397994,876190,173807,553216,1049997
449,0500000US36007,"Broome County, New York",182604,110932,35463,47851,146395
450,0500000US36009,"Cattaraugus County, New York",74631,43905,14300,20375,58205
451,0500000US36011,"Cayuga County, New York",72303,44054,13839,15723,57893
452,0500000US36013,"Chautauqua County, New York",122676,72916,24717,34536,97633
453,0500000US36015,"Chemung County, New York",79831,47003,16048,16901,63051
454,0500000US36019,"Clinton County, New York",72955,45757,13078,15426,58835
455,0500000US36027,"Dutchess County, New York",278143,174141,49788,40994,223929
456,0500000US36029,"Erie County, New York",892360,549809,160227,196872,710036
457,0500000US36045,"Jefferson County, New York",105475,64332,15088,21474,79420
458,0500000US36047,"Kings County, New York",2557510,1624516,350530,732305,1975046
459,0500000US36051,"Livingston County, New York",56798,35056,10808,10807,45864
460,0500000US36053,"Madison County, New York",65324,39265,12778,11977,52043
461,0500000US36055,"Monroe County, New York",716791,442616,123273,167373,565889
462,0500000US36059,"Nassau County, New York",1339196,815302,235450,126657,1050752
463,0500000US36061,"New York County, New York",1582510,1089070,262955,353687,1352025
464,0500000US36063,"Niagara County, New York",207113,126791,38575,44516,165366
465,0500000US36065,"Oneida County, New York",217729,129849,39999,56486,169848
466,0500000US36067,"Onondaga County, New York",443189,269886,76540,93830,346426
467,0500000US36069,"Ontario County, New York",106661,63442,21181,16025,84623
468,0500000US36071,"Orange County, New York",370730,224492,51898,69980,276390
469,0500000US36075,"Oswego County, New York",112985,69879,19211,29349,89090
470,0500000US36079,"Putnam County, New York",97616,61358,16882,8928,78240
471,0500000US36081,"Queens County, New York",2250553,1454955,346823,460398,1801778
472,0500000US36083,"Rensselaer County, New York",153954,97578,25563,26417,123141
473,0500000US36085,"Richmond County, New York",469457,292790,74695,79736,367485
474,0500000US36087,"Rockland County, New York",321255,180596,49943,73827,230539
475,0500000US36089,"St. Lawrence County, New York",96405,57929,17579,23512,75508
476,0500000US36091,"Saratoga County, New York",226659,140453,40299,23659,180752
477,0500000US36093,"Schenectady County, New York",151328,92609,25906,28788,118515
478,0500000US36101,"Steuben County, New York",94221,56446,17873,20710,74319
479,0500000US36103,"Suffolk County, New York",1457692,905180,244295,165634,1149475
480,0500000US36105,"Sullivan County, New York",73664,44079,13749,20673,57828
481,0500000US36109,"Tompkins County, New York",89058,60445,13830,21912,74275
482,0500000US36111,"Ulster County, New York",170477,105805,34493,38228,140298
483,0500000US36113,"Warren County, New York",63494,38282,14007,11655,52289
484,0500000US36117,"Wayne County, New York",89116,53152,16831,14903,69983
485,0500000US36119,"Westchester County, New York",943875,576139,159880,132187,736019
486,0500000US37001,"Alamance County, North Carolina",161866,97954,27562,40980,125516
487,0500000US37019,"Brunswick County, North Carolina",135905,71842,43175,22951,115017
488,0500000US37021,"Buncombe County, North Carolina",252525,156114,49685,53183,205799
489,0500000US37023,"Burke County, North Carolina",87656,53722,17580,24615,71302
490,0500000US37025,"Cabarrus County, North Carolina",208579,128387,27435,34391,155822
491,0500000US37027,"Caldwell County, North Carolina",81140,48991,15763,26178,64754
492,0500000US37031,"Carteret County, North Carolina",67574,39024,17162,9946,56186
493,0500000US37035,"Catawba County, North Carolina",155628,93798,27571,38049,121369
494,0500000US37037,"Chatham County, North Carolina",72501,40109,17542,12061,57651
495,0500000US37045,"Cleveland County, North Carolina",95702,56673,17931,30952,74604
496,0500000US37049,"Craven County, North Carolina",97743,56095,19181,24527,75276
497,0500000US37051,"Cumberland County, North Carolina",316943,196231,39574,89332,235805
498,0500000US37057,"Davidson County, North Carolina",164548,99186,29236,46975,128422
499,0500000US37063,"Durham County, North Carolina",302710,197388,40583,62631,237971
500,0500000US37067,"Forsyth County, North Carolina",368351,222922,59581,99047,282503
501,0500000US37069,"Franklin County, North Carolina",65886,40164,11396,12912,51560
502,0500000US37071,"Gaston County, North Carolina",219271,135786,34388,52719,170174
503,0500000US37081,"Guilford County, North Carolina",514062,319134,78344,130731,397478
504,0500000US37085,"Harnett County, North Carolina",130513,79832,16524,34609,96356
505,0500000US37089,"Henderson County, North Carolina",114872,64111,29458,19782,93569
506,0500000US37097,"Iredell County, North Carolina",176646,108934,27497,30461,136431
507,0500000US37101,"Johnston County, North Carolina",200764,122748,26886,42348,149634
508,0500000US37109,"Lincoln County, North Carolina",82783,51532,13982,12806,65514
509,0500000US37119,"Mecklenburg County, North Carolina",1077563,703177,120585,201526,823762
510,0500000US37125,"Moore County, North Carolina",97627,54165,22636,16274,76801
511,0500000US37127,"Nash County, North Carolina",92017,54896,17064,21167,71960
512,0500000US37129,"New Hanover County, North Carolina",225559,143566,40497,50281,184063
513,0500000US37133,"Onslow County, North Carolina",177272,111481,17824,41930,129305
514,0500000US37135,"Orange County, North Carolina",134444,85173,20578,26259,105751
515,0500000US37147,"Pitt County, North Carolina",172388,112152,23014,59398,135166
516,0500000US37151,"Randolph County, North Carolina",141597,85500,24528,35269,110028
517,0500000US37155,"Robeson County, North Carolina",127513,75961,19293,50512,95254
518,0500000US37157,"Rockingham County, North Carolina",89124,53290,18052,25706,71342
519,0500000US37159,"Rowan County, North Carolina",136456,82559,23419,41608,105978
520,0500000US37161,"Rutherford County, North Carolina",65270,38465,13514,20365,51979
521,0500000US37171,"Surry County, North Carolina",71168,41526,14513,19670,56039
522,0500000US37179,"Union County, North Carolina",233094,140967,29185,31578,170152
523,0500000US37183,"Wake County, North Carolina",1071013,687307,124744,155304,812051
524,0500000US37191,"Wayne County, North Carolina",119577,71336,20230,41227,91566
525,0500000US37193,"Wilkes County, North Carolina",67616,39421,14409,20371,53830
526,0500000US37195,"Wilson County, North Carolina",79823,47255,14298,28445,61553
527,0500000US38015,"Burleigh County, North Dakota",92425,56244,14552,11206,70796
528,0500000US38017,"Cass County, North Dakota",176674,115537,20868,34781,136405
529,0500000US38035,"Grand Forks County, North Dakota",66502,43406,8429,15040,51835
530,0500000US38101,"Ward County, North Dakota",65750,42005,8078,10887,50083
531,0500000US39003,"Allen County, Ohio",98896,58897,17325,23172,76222
532,0500000US39007,"Ashtabula County, Ohio",94220,55437,17778,29795,73215
533,0500000US39009,"Athens County, Ohio",56162,38306,8408,22506,46714
534,0500000US39013,"Belmont County, Ohio",63700,37090,13473,13601,50563
535,0500000US39017,"Butler County, Ohio",369812,227492,54439,75743,281931
536,0500000US39023,"Clark County, Ohio",130902,76759,24990,30963,101749
537,0500000US39025,"Clermont County, Ohio",203539,124265,32286,32374,156551
538,0500000US39029,"Columbiana County, Ohio",98445,58162,19967,24768,78129
539,0500000US39035,"Cuyahoga County, Ohio",1218045,744854,218680,321768,963534
540,0500000US39041,"Delaware County, Ohio",202056,121275,27208,14474,148483
541,0500000US39043,"Erie County, Ohio",73515,42981,15625,14713,58606
542,0500000US39045,"Fairfield County, Ohio",152342,91917,23796,27780,115713
543,0500000US39049,"Franklin County, Ohio",1281150,825515,154426,304474,979941
544,0500000US39055,"Geauga County, Ohio",92689,53101,18854,11380,71955
545,0500000US39057,"Greene County, Ohio",157475,95733,28585,28917,124318
546,0500000US39061,"Hamilton County, Ohio",798445,495406,119498,182922,614904
547,0500000US39063,"Hancock County, Ohio",73874,44932,12319,12766,57251
548,0500000US39081,"Jefferson County, Ohio",63448,37308,13969,18783,51277
549,0500000US39085,"Lake County, Ohio",227639,136597,45227,29036,181824
550,0500000US39089,"Licking County, Ohio",170948,102957,28279,28019,131236
551,0500000US39093,"Lorain County, Ohio",299836,177921,55155,61440,233076
552,0500000US39095,"Lucas County, Ohio",421106,256518,67644,124489,324162
553,0500000US39099,"Mahoning County, Ohio",222481,131873,45804,57475,177677
554,0500000US39101,"Marion County, Ohio",59723,35198,10833,19070,46031
555,0500000US39103,"Medina County, Ohio",177354,106533,31127,19569,137660
556,0500000US39109,"Miami County, Ohio",105201,60650,19973,14342,80623
557,0500000US39113,"Montgomery County, Ohio",512594,306545,91427,130221,397972
558,0500000US39119,"Muskingum County, Ohio",83477,49939,14663,21702,64602
559,0500000US39133,"Portage County, Ohio",154886,99641,26420,27690,126061
560,0500000US39139,"Richland County, Ohio",114034,65852,22936,27217,88788
561,0500000US39141,"Ross County, Ohio",71409,42526,12815,20923,55341
562,0500000US39145,"Scioto County, Ohio",72072,42902,12824,24334,55726
563,0500000US39151,"Stark County, Ohio",361953,214703,69488,80221,284191
564,0500000US39153,"Summit County, Ohio",532520,325833,94993,103517,420826
565,0500000US39155,"Trumbull County, Ohio",195009,112937,41758,57668,154695
566,0500000US39157,"Tuscarawas County, Ohio",90639,52770,17461,19034,70231
567,0500000US39165,"Warren County, Ohio",223346,135402,32210,20066,167612
568,0500000US39169,"Wayne County, Ohio",111030,63881,20078,18344,83959
569,0500000US39173,"Wood County, Ohio",124371,78877,19276,23629,98153
570,0500000US40017,"Canadian County, Oklahoma",141976,86386,18436,18643,104822
571,0500000US40027,"Cleveland County, Oklahoma",270259,174041,36523,55775,210564
572,0500000US40031,"Comanche County, Oklahoma",110499,68765,14417,27174,83182
573,0500000US40037,"Creek County, Oklahoma",70335,41628,12120,15425,53748
574,0500000US40101,"Muskogee County, Oklahoma",63775,36916,10785,16396,47701
575,0500000US40109,"Oklahoma County, Oklahoma",776306,471314,105615,206171,576929
576,0500000US40119,"Payne County, Oklahoma",73834,46935,10839,22988,57774
577,0500000US40125,"Pottawatomie County, Oklahoma",69751,41256,11509,19579,52765
578,0500000US40131,"Rogers County, Oklahoma",90220,55017,14232,15845,69249
579,0500000US40143,"Tulsa County, Oklahoma",639072,386285,91042,147757,477327
580,0500000US40145,"Wagoner County, Oklahoma",79495,47557,12821,11948,60378
581,0500000US41003,"Benton County, Oregon",86020,57041,14769,20905,71810
582,0500000US41005,"Clackamas County, Oregon",413386,251416,73706,52349,325122
583,0500000US41017,"Deschutes County, Oregon",190981,113769,38500,34225,152269
584,0500000US41019,"Douglas County, Oregon",109055,60680,27683,29461,88363
585,0500000US41029,"Jackson County, Oregon",217151,125027,48078,53490,173105
586,0500000US41033,"Josephine County, Oregon",86480,47348,22816,24686,70164
587,0500000US41035,"Klamath County, Oregon",66546,37657,14517,21029,52174
588,0500000US41039,"Lane County, Oregon",372184,231632,73101,103667,304733
589,0500000US41043,"Linn County, Oregon",124602,74611,24120,30537,98731
590,0500000US41047,"Marion County, Oregon",337005,200914,51988,87898,252902
591,0500000US41051,"Multnomah County, Oregon",798127,540765,106531,163539,647296
592,0500000US41053,"Polk County, Oregon",83296,49558,15038,20497,64596
593,0500000US41059,"Umatilla County, Oregon",72869,41883,11438,20852,53321
594,0500000US41067,"Washington County, Oregon",592955,377781,79327,85482,457108
595,0500000US41071,"Yamhill County, Oregon",102078,60954,17567,22623,78521
596,0500000US42001,"Adams County, Pennsylvania",98508,57877,19859,14161,77736
597,0500000US42003,"Allegheny County, Pennsylvania",1187205,740290,222777,225805,963067
598,0500000US42005,"Armstrong County, Pennsylvania",64573,38391,14009,10807,52400
599,0500000US42007,"Beaver County, Pennsylvania",162376,95797,35131,30505,130928
600,0500000US42011,"Berks County, Pennsylvania",406927,246135,70077,76975,316212
601,0500000US42013,"Blair County, Pennsylvania",119657,71693,24225,26588,95918
602,0500000US42017,"Bucks County, Pennsylvania",619788,379592,114007,57128,493599
603,0500000US42019,"Butler County, Pennsylvania",183131,112310,33856,27573,146166
604,0500000US42021,"Cambria County, Pennsylvania",125244,71801,28827,30433,100628
605,0500000US42025,"Carbon County, Pennsylvania",63118,38352,12878,12829,51230
606,0500000US42027,"Centre County, Pennsylvania",144003,98545,21895,35937,120440
607,0500000US42029,"Chester County, Pennsylvania",508569,308226,83068,58407,391294
608,0500000US42033,"Clearfield County, Pennsylvania",73471,43489,15621,18501,59110
609,0500000US42037,"Columbia County, Pennsylvania",61149,37862,12115,11224,49977
610,0500000US42039,"Crawford County, Pennsylvania",81267,46627,17396,17794,64023
611,0500000US42041,"Cumberland County, Pennsylvania",237934,142416,45085,30177,187501
612,0500000US42043,"Dauphin County, Pennsylvania",271543,165468,45432,62011,210900
613,0500000US42045,"Delaware County, Pennsylvania",543740,332810,88768,75891,421578
614,0500000US42049,"Erie County, Pennsylvania",258937,155404,46909,68223,202313
615,0500000US42051,"Fayette County, Pennsylvania",125689,74968,26973,28106,101941
616,0500000US42055,"Franklin County, Pennsylvania",152630,89618,29250,28706,118868
617,0500000US42063,"Indiana County, Pennsylvania",78088,47397,16417,19588,63814
618,0500000US42069,"Lackawanna County, Pennsylvania",202982,120567,40007,49449,160574
619,0500000US42071,"Lancaster County, Pennsylvania",532563,311272,94362,81678,405634
620,0500000US42073,"Lawrence County, Pennsylvania",84107,49235,18305,23096,67540
621,0500000US42075,"Lebanon County, Pennsylvania",137372,79575,26552,25289,106127
622,0500000US42077,"Lehigh County, Pennsylvania",358431,217279,59548,68877,276827
623,0500000US42079,"Luzerne County, Pennsylvania",305379,184125,60314,72726,244439
624,0500000US42081,"Lycoming County, Pennsylvania",106012,62841,20959,20774,83800
625,0500000US42085,"Mercer County, Pennsylvania",103242,60418,22707,25201,83125
626,0500000US42089,"Monroe County, Pennsylvania",167049,106383,27665,32814,134048
627,0500000US42091,"Montgomery County, Pennsylvania",807165,490730,140949,86087,631679
628,0500000US42095,"Northampton County, Pennsylvania",292879,177405,56178,50334,233583
629,0500000US42097,"Northumberland County, Pennsylvania",87078,50862,18727,20295,69589
630,0500000US42101,"Philadelphia County, Pennsylvania",1538479,993819,209117,543254,1202936
631,0500000US42107,"Schuylkill County, Pennsylvania",134783,79371,27386,29892,106757
